time,algo,attack,efficacite,cout,robustesse,redondance,disparite,criticite
86,KMeans,none,0.9573170731707317,356,1.0,1.603658536585366,0.11666666666666667,25.0
86,KMeans,none,0.9573170731707317,356,1.0,1.603658536585366,0.11666666666666667,25.0
87,none,none,0.7035042735042758,2700,1.0,8.476923076923077,0.48656937074779477,0.0
87,KMeans,none,0.9603658536585366,354,1.0,1.5670731707317074,0.08085106382978723,25.0
87,KMeans,none,0.9603658536585366,354,1.0,1.5670731707317074,0.08085106382978723,25.0
88,none,none,0.7035042735042758,2700,1.0,8.476923076923077,0.48656937074779477,0.0
88,KMeans,none,0.9417040358744395,498,1.0,1.7399103139013452,0.1947210310015188,12.5
88,KMeans,none,0.9417040358744395,498,1.0,1.7399103139013452,0.1947210310015188,12.5
89,none,none,0.7035042735042758,2700,1.0,8.476923076923077,0.48063248711742046,0.0
89,KMeans,none,0.935754189944134,408,1.0,1.553072625698324,0.125,22.5
89,KMeans,none,0.935754189944134,408,1.0,1.553072625698324,0.125,22.5
90,none,none,0.7037179487179511,2698,1.0,8.414102564102564,0.4846641944152934,0.0
90,KMeans,none,0.8886815920398011,670,1.0,2.2723880597014925,0.2900608825137127,5.0
90,KMeans,none,0.8886815920398011,670,1.0,2.2723880597014925,0.2900608825137127,5.0
91,none,none,0.7037179487179511,2698,1.0,8.414102564102564,0.4832924661670291,0.0
91,KMeans,none,0.8700305810397554,552,1.0,2.2660550458715596,0.3288323548597521,27.5
91,KMeans,none,0.8700305810397554,552,1.0,2.2660550458715596,0.3288323548597521,27.5
92,none,none,0.7037179487179511,2698,1.0,8.414102564102564,0.4832924661670291,0.0
92,KMeans,none,0.9256756756756757,344,1.0,1.722972972972973,0.23529411764705882,57.5
92,KMeans,none,0.9256756756756757,344,1.0,1.722972972972973,0.23529411764705882,57.5
93,none,none,0.7041452991453016,2698,1.0,8.521794871794873,0.505153422959556,0.0
93,KMeans,none,0.9324324324324325,340,1.0,1.5472972972972974,0.24500000000000002,40.0
93,KMeans,none,0.9324324324324325,340,1.0,1.5472972972972974,0.24500000000000002,40.0
94,none,none,0.7047863247863272,2696,1.0,8.924358974358974,0.5298529034710294,0.0
94,KMeans,none,0.9559585492227979,420,1.0,1.5595854922279793,0.1592190596288957,10.0
94,KMeans,none,0.9559585492227979,420,1.0,1.5595854922279793,0.1592190596288957,10.0
95,none,none,0.7070299145299169,2682,1.0,8.366666666666667,0.5251287630587315,0.0
95,KMeans,none,0.9481865284974094,426,1.0,1.6839378238341969,0.2746867167919799,17.5
95,KMeans,none,0.9481865284974094,426,1.0,1.6839378238341969,0.2746867167919799,17.5
96,none,none,0.7070299145299169,2682,1.0,8.366666666666667,0.5009250881107783,0.0
96,KMeans,none,0.9486607142857143,494,1.0,1.7901785714285714,0.17280701754385963,5.0
